23:30:02.434 INF intro.door.training.x > event processed true: *adventure.EffectAddSoundProvider e={"EntityId":"intro.door.training.x","ModeBase":{}}
23:30:02.434 INF intro.training.7.door > event processed true: *adventure.EffectMutateBlockingPresence e={"EntityId":"intro.training.7.door","IsBlockingIngress":true}
23:30:02.434 INF intro.training.7.door > event processed true: *adventure.EffectMutateModeBasedEntity e={"Animations":{"closed":[{"ColorMask":null,"Name":"space_base_pillar:down","Offset":null}],"open":[{"ColorMask":null,"Name":"space_base_pillar:up","Offset":null}]},"EntityId":"intro.training.7.door","Lights":{},"Mode":"closed"}
23:30:02.434 INF intro.training.7.door > event processed true: *adventure.EffectAddSoundProvider e={"EntityId":"intro.training.7.door","ModeBase":{}}
23:30:02.434 INF tiled-117 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-117","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.434 INF tiled-117 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-117","Location":null,"MotionId":"start-scripted-motion-00008","Relative":null,"ToEntityId":"intro.hall_way_end.north"}
23:30:02.434 INF tiled-120 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-120","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.434 INF tiled-120 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-120","Location":null,"MotionId":"start-scripted-motion-00009","Relative":null,"ToEntityId":"intro.hall_way_end.north"}
23:30:02.434 INF Executing batch immediately batchId=batch-00001
23:30:02.434 INF Executing serial effect batchId=batch-00001 completionId=0 effectIndex=0 effectType=*adventure.EffectSetWorldState totalEffects=3
23:30:02.434 INF Executing serial effect batchId=batch-00001 completionId=17 effectIndex=1 effectType=*adventure.EffectTimer totalEffects=3
23:30:02.434 INF waiting for completion batchId=batch-00001 completionId=timer:timer-00001
23:30:02.434 INF Stopping serial execution - waiting for completion batchId=batch-00001
23:30:02.434 INF hint.listener > event processed true: *adventure.EffectSetWorldState e={"Key":"intro.hints.hint.interact","Value":"f4e02dbe-8c2e-45b6-8fea-7d69826b9b84"}
23:30:02.434 INF Adding timer: &adventure.timer{createdBy:"hint.listener", timerId:"timer-00001", completionId:"timer:timer-00001", elapsed:0, duration:3, repeatCount:1, triggerCount:0}
23:30:02.434 INF hint.listener > event processed true: *adventure.EffectTimer e={"DurationSeconds":3,"TimerId":"timer-00001"}
23:30:02.435 INF hint.listener > event processed true: *adventure.EffectBatch e={"BatchId":"batch-00001","Effects":[{"Key":"intro.hints.hint.interact","Value":"f4e02dbe-8c2e-45b6-8fea-7d69826b9b84"},{"DurationSeconds":3,"TimerId":"timer-00001"},{"Message":"Press A to interact"}],"ExecuteInParallel":null}
23:30:02.435 INF tiled-130 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-130","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.435 INF tiled-130 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-130","Location":null,"MotionId":"start-scripted-motion-00010","Relative":null,"ToEntityId":"intro.hall_way_end.north"}
23:30:02.435 INF tiled-129 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-129","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.435 INF tiled-129 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-129","Location":null,"MotionId":"start-scripted-motion-00011","Relative":null,"ToEntityId":"intro.hall_way_end.east"}
23:30:02.435 INF tiled-127 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-127","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.435 INF tiled-127 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-127","Location":null,"MotionId":"start-scripted-motion-00012","Relative":null,"ToEntityId":"intro.hall_way_end.east"}
23:30:02.435 INF intro.equipment_door_state > event processed true: *adventure.EffectMutateBlockingPresence e={"EntityId":"intro.equipment_door_state","IsBlockingIngress":true}
23:30:02.435 INF intro.equipment_door_state > event processed true: *adventure.EffectMutateModeBasedEntity e={"Animations":{"closed":[{"ColorMask":null,"Name":"adventure/doors/sliding_steel:closed","Offset":null}],"open":[{"ColorMask":null,"Name":"adventure/doors/sliding_steel:open","Offset":null}]},"EntityId":"intro.equipment_door_state","Lights":{},"Mode":"closed"}
23:30:02.435 INF intro.equipment_door_state > event processed true: *adventure.EffectAddSoundProvider e={"EntityId":"intro.equipment_door_state","ModeBase":{}}
23:30:02.435 INF tiled-122 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-122","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.435 INF tiled-122 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-122","Location":null,"MotionId":"start-scripted-motion-00013","Relative":null,"ToEntityId":"intro.hall_way_end.east"}
23:30:02.435 INF tiled-121 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-121","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
23:30:02.435 INF tiled-121 > event processed true: *adventure.EffectStartScriptedMotion e={"EntityId":"tiled-121","Location":null,"MotionId":"start-scripted-motion-00014","Relative":null,"ToEntityId":"intro.hall_way_end.north"}
23:30:02.435 INF system > event processed true: *adventure.EffectFade e={"AutoDeactivate":null,"DurationSeconds":1,"FadeId":"fade-00001","FromColor":"#000f","ToColor":"#0000","Transitions":1}
23:30:02.435 INF tiled-115 > event processed true: *adventure.EffectPushEntityBehavior e={"EntityId":"tiled-115","FacingEntity":null,"ScriptedMotion":{"ActivePlayerZone":"intro.hallway"}}
